"id","CTR"
6478,0.0258313734084368
3956,0.13495098054409
6257,0.105975359678268
9546,0.157860323786736
1163,0.24317042529583
7754,0.351596623659134
8269,0.408815413713455
7324,0.302054166793823
8592,0.0973532125353813
1782,0.138803690671921
8993,0.00529879285022616
2129,0.302093356847763
8300,0.330198675394058
1625,0.531520485877991
4291,0.293748468160629
3205,0.19267463684082
6808,0.28276714682579
3732,0.521749675273895
6660,0.0291439816355705
2695,0.0631506070494652
9638,0.661416590213776
5478,0.101543940603733
6763,0.19159372150898
5264,0.711849451065063
1577,0.0442197397351265
8474,0.161925867199898
7961,0.165851980447769
1332,0.223563253879547
9633,0.150069639086723
7057,0.18661992251873
3677,-0.00753369275480509
5898,0.65777862071991
9680,0.130446523427963
5623,0.233561798930168
8410,0.181049630045891
2621,0.0576735064387321
6591,0.134977445006371
8140,0.124717876315117
4266,0.020420091226697
9333,0.260336071252823
9563,0.129876703023911
7418,0.225420981645584
6923,0.0890723168849945
3193,0.518302261829376
3469,0.143824532628059
1386,0.0861176177859306
3701,0.145345449447632
1638,0.0985081195831299
4692,0.263808846473694
9789,0.185258775949478
6988,0.132193312048912
4516,0.423890918493271
1256,0.0674720108509064
4114,0.0176383908838034
5949,0.293980419635773
2361,0.124537654221058
7614,0.000558060244657099
2670,0.564173460006714
4658,0.138213545084
6410,0.223668545484543
4837,0.428039103746414
4169,0.174930155277252
1187,0.121545404195786
4065,0.115831948816776
8126,0.0772856250405312
3481,0.198110550642014
9426,0.165840446949005
6405,0.556027591228485
9233,0.382854372262955
2415,0.0292752012610435
6254,0.15409542620182
1886,0.12172757089138
8085,0.152282163500786
6109,0.132140383124352
1570,0.265939593315125
7681,0.32987117767334
6247,0.0724940299987793
7983,0.21468947827816
5166,0.124085329473019
2180,0.186695858836174
7708,0.174393817782402
4327,0.575366020202637
2373,0.172588482499123
1673,0.072960302233696
6316,0.218959718942642
2592,0.158569738268852
9030,0.177482292056084
6224,0.285357713699341
2480,0.204718217253685
1160,0.0315428711473942
7831,0.190980613231659
4441,0.0947275385260582
5350,-0.00664211343973875
8149,0.225344687700272
7470,0.223053321242332
7245,0.15846374630928
5519,0.202553525567055
8296,0.271733343601227
6465,0.13829293847084
9011,0.294202566146851
3472,0.18506583571434
2548,0.210882633924484
8557,-0.0228162240236998
9475,0.213715016841888
2731,0.118476063013077
5913,0.0283946096897125
8169,0.117793351411819
7537,0.270302355289459
4003,0.231225714087486
8814,0.246855989098549
2032,0.30267259478569
4947,0.15328885614872
6704,0.221123784780502
2458,0.290782332420349
7967,0.247248634696007
4095,0.195596560835838
7609,0.141111716628075
9532,0.113913677632809
9367,0.108469180762768
8756,0.0073076942935586
6573,0.0764562413096428
3249,0.113027572631836
1422,0.156347692012787
2643,0.100388899445534
6555,0.0146458297967911
4367,0.214744538068771
6752,0.181080132722855
1617,0.0691876262426376
9120,0.160114675760269
4322,0.173462122678757
5722,0.168646335601807
1062,0.168448746204376
4987,0.238962829113007
4439,0.102011859416962
5116,0.105976186692715
3555,0.126196593046188
6498,0.284122586250305
5060,0.10867477953434
1647,0.261523485183716
5616,0.191980138421059
8359,0.259255766868591
1138,0.0747482255101204
6569,0.242272540926933
3793,0.113512180745602
6576,0.388368964195251
8379,0.340840220451355
7964,0.0488024912774563
1943,0.206471487879753
3882,0.969393670558929
3950,0.0327297523617744
7082,0.429825365543365
4661,0.275360912084579
8703,0.174230352044106
6665,0.127824172377586
5283,0.254299849271774
1630,0.0735482573509216
7033,0.576055526733398
4958,0.208621069788933
1071,0.247989773750305
7481,0.208900704979897
3935,0.181090801954269
7539,0.140546381473541
9637,0.105648063123226
7747,0.114988632500172
9960,0.767398715019226
5304,0.301557868719101
9207,0.352483630180359
5613,0.193050473928452
9660,0.0674853026866913
3116,0.443083345890045
7984,0.00516798067837954
1665,0.185804903507233
2166,0.0858094766736031
7003,0.189717918634415
8495,0.242576897144318
9843,0.200334489345551
2487,0.137571528553963
6982,0.122646763920784
9337,0.370667576789856
1214,0.0757420063018799
8845,0.282083630561829
4695,0.214408591389656
3198,0.1957838088274
6307,0.133717387914658
2679,0.0634708553552628
7270,0.100085660815239
2456,0.26614773273468
5309,0.238270580768585
7120,0.193338230252266
8876,0.248282119631767
5334,0.286835670471191
8861,-0.00476610707119107
3057,0.173553556203842
1662,0.118528559803963
6986,0.457882791757584
3690,0.192674741148949
1645,0.213932201266289
5034,0.825084924697876
6475,0.21414789557457
7594,0.139652907848358
6969,0.278616160154343
2652,0.178837731480598
6517,0.181649759411812
2036,0.131580337882042
3358,0.280192703008652
6460,0.270490348339081
9827,0.315830379724503
2626,0.152580186724663
5451,0.109342493116856
1431,0.159596890211105
2655,-0.000469791586510837
3428,0.755829215049744
6375,0.17893648147583
2083,0.196648046374321
9914,0.0827829465270042
6947,0.22859850525856
5566,0.242694497108459
2688,0.169989198446274
5298,0.165414601564407
9482,-0.0290483050048351
2703,0.367101669311523
4362,0.643410801887512
3446,0.387862026691437
4446,0.340419679880142
6336,0.201137781143188
3065,0.0279780104756355
1301,0.0111310835927725
1095,0.144182249903679
9079,0.139993086457253
4127,0.269517838954926
2584,0.341137439012527
6917,0.130065903067589
8785,0.145603090524673
8779,0.272110819816589
4394,0.159219518303871
9617,0.366186738014221
9413,0.162508919835091
1346,0.179743602871895
8934,0.150100067257881
3815,0.169991686940193
1089,0.127091005444527
5708,0.154836863279343
9114,0.436777323484421
7894,0.168402045965195
6798,0.224172815680504
1016,0.478506624698639
1433,0.416946083307266
1373,0.254168272018433
8842,0.300002157688141
2600,0.17559215426445
9849,0.0436399132013321
5962,0.13344818353653
5622,0.00944823399186134
5327,0.226825624704361
5204,0.105386644601822
2258,0.311852842569351
4832,0.212275758385658
7119,0.267075896263123
1232,0.114931732416153
9594,0.0331821590662003
3983,0.265623569488525
9597,0.378445118665695
5642,0.172491580247879
9802,0.264014393091202
5032,0.15650549530983
9045,0.157626464962959
7743,0.161108061671257
4844,0.218919679522514
9392,0.343212455511093
4170,0.323334813117981
8748,0.194319561123848
6501,0.38177415728569
5762,0.210657030344009
6538,0.209573075175285
3947,0.106446377933025
1857,-0.0230900812894106
8080,0.182672381401062
4991,0.138365611433983
3699,0.120928250253201
2527,0.142734199762344
5667,0.0720019638538361
6827,0.185954630374908
8331,0.180715724825859
6209,0.293506979942322
3603,0.173315435647964
1506,0.384402960538864
8554,0.1994638890028
7529,0.348072677850723
1355,0.0075716394931078
9085,0.218595683574677
7950,0.145981147885323
6740,0.125762864947319
6119,0.318147927522659
3713,0.288829416036606
4248,0.230469167232513
6514,0.223885461688042
5591,0.572377324104309
1498,0.127734050154686
4775,0.184834361076355
7058,0.734816193580627
2286,0.162248879671097
9149,0.169025391340256
