"id","CTR"
6478,0.0396225415170193
3956,0.137889489531517
6257,0.128241300582886
9546,0.156435698270798
1163,0.244909897446632
7754,0.361519396305084
8269,0.430015504360199
7324,0.30759608745575
8592,0.0904163494706154
1782,0.133922651410103
8993,0.0361761711537838
2129,0.268629759550095
8300,0.32347372174263
1625,0.509987950325012
4291,0.319369614124298
3205,0.203577846288681
6808,0.272371172904968
3732,0.475470423698425
6660,0.0703082829713821
2695,0.0494994781911373
9638,0.671546995639801
5478,0.0968456417322159
6763,0.186944529414177
5264,0.768441140651703
1577,0.0297069661319256
8474,0.157753854990005
7961,0.159772455692291
1332,0.226844668388367
9633,0.161481469869614
7057,0.210535302758217
3677,-0.0233726315200329
5898,0.682148575782776
9680,0.132776334881783
5623,0.255009233951569
8410,0.164987459778786
2621,0.0520312488079071
6591,0.14240001142025
8140,0.112245582044125
4266,0.013890502974391
9333,0.257278591394424
9563,0.142507001757622
7418,0.232599452137947
6923,0.0924570485949516
3193,0.530254542827606
3469,0.140851825475693
1386,0.0801755040884018
3701,0.147238716483116
1638,0.106891430914402
4692,0.23850105702877
9789,0.186371624469757
6988,0.143519699573517
4516,0.413700222969055
1256,0.0699127539992332
4114,-0.0182103551924229
5949,0.296616017818451
2361,0.0852849036455154
7614,0.0176726877689362
2670,0.548468708992004
4658,0.146100789308548
6410,0.204565644264221
4837,0.417376935482025
4169,0.184242635965347
1187,0.121951371431351
4065,0.0986718833446503
8126,0.0595307275652885
3481,0.203250080347061
9426,0.187710985541344
6405,0.634845852851868
9233,0.382154762744904
2415,0.017726007848978
6254,0.153407633304596
1886,0.108998395502567
8085,0.130614534020424
6109,0.129815936088562
1570,0.292116791009903
7681,0.348635941743851
6247,0.0448911786079407
7983,0.177336439490318
5166,0.130512490868568
2180,0.203330025076866
7708,0.178359553217888
4327,0.562595784664154
2373,0.173295840620995
1673,0.0672073736786842
6316,0.217708081007004
2592,0.147705003619194
9030,0.156780421733856
6224,0.312027633190155
2480,0.214223325252533
1160,0.0656538009643555
7831,0.183243244886398
4441,0.0958754047751427
5350,0.0102330725640059
8149,0.228239446878433
7470,0.225328251719475
7245,0.149486273527145
5519,0.183184310793877
8296,0.279286086559296
6465,0.146222546696663
9011,0.290161550045013
3472,0.19398233294487
2548,0.193081319332123
8557,-0.0165457651019096
9475,0.193250849843025
2731,0.116841405630112
5913,0.029628561809659
8169,0.0906480029225349
