"id","CTR"
6478,0
3956,0
6257,0
9546,0
1163,0
7754,0
8269,0
7324,0
8592,0
1782,0
8993,0
2129,0
8300,0
1625,1
4291,NA
3205,0
6808,0
3732,1
6660,0
2695,NA
9638,0
5478,0
6763,0
5264,1
1577,0
8474,0
7961,0
1332,0
9633,0
7057,0
3677,0
5898,1
9680,0
5623,NA
8410,NA
2621,0
6591,0
8140,0
4266,0
9333,NA
9563,0
7418,0
6923,0
3193,0
3469,0
1386,0
3701,0
1638,0
4692,0
9789,NA
6988,0
4516,NA
1256,0
4114,NA
5949,0
2361,0
7614,0
2670,1
4658,0
6410,0
4837,0
4169,0
1187,0
4065,NA
8126,0
3481,0
9426,0
6405,1
9233,0
2415,NA
6254,0
1886,NA
8085,NA
6109,0
1570,0
7681,0
6247,0
7983,0
5166,NA
2180,0
7708,0
4327,0
2373,0
1673,0
6316,0
2592,NA
9030,0
6224,0
2480,NA
1160,0
7831,0
4441,0
5350,0
8149,NA
7470,NA
7245,0
5519,0
8296,0
6465,NA
9011,0
3472,0
2548,0
8557,NA
9475,NA
2731,0
5913,0
8169,NA
7537,0
4003,0
8814,0
2032,0
4947,0
6704,0
2458,0
7967,0
4095,0
7609,0
9532,0
9367,0
8756,0
6573,0
3249,0
1422,0
2643,NA
6555,0
4367,NA
6752,0
1617,0
9120,0
4322,0
5722,0
1062,0
4987,0
4439,0
5116,0
3555,0
6498,0
5060,0
1647,0
5616,NA
8359,0
1138,0
6569,0
3793,0
6576,0
8379,0
7964,0
1943,0
3882,1
3950,0
7082,0
4661,0
8703,0
6665,0
5283,0
1630,0
7033,0
4958,0
1071,0
7481,0
3935,0
7539,0
9637,0
7747,NA
9960,1
5304,0
9207,0
5613,0
9660,0
3116,1
7984,0
1665,0
2166,0
7003,0
8495,0
9843,0
2487,0
6982,0
9337,0
1214,NA
8845,0
4695,0
3198,0
6307,0
2679,0
7270,NA
2456,0
5309,0
7120,0
8876,0
5334,0
8861,0
3057,0
1662,0
6986,0
3690,0
1645,0
5034,NA
6475,0
7594,0
6969,0
2652,0
6517,0
2036,0
3358,0
6460,0
9827,0
2626,0
5451,0
1431,0
2655,0
3428,1
6375,0
2083,NA
9914,0
6947,0
5566,0
2688,0
5298,0
9482,NA
2703,NA
4362,0
3446,0
4446,0
6336,0
3065,NA
1301,0
1095,0
9079,0
4127,0
2584,0
6917,0
8785,0
8779,0
4394,0
9617,0
9413,0
1346,0
8934,0
3815,0
1089,0
5708,0
9114,0
7894,0
6798,0
1016,0
1433,0
1373,0
8842,0
2600,NA
9849,0
5962,0
5622,0
5327,0
5204,0
2258,0
4832,0
7119,0
1232,0
9594,0
3983,0
9597,0
5642,0
9802,0
5032,0
9045,0
7743,0
4844,0
9392,NA
4170,0
8748,0
6501,0
5762,NA
6538,0
3947,0
1857,0
8080,0
4991,0
3699,0
2527,NA
5667,0
6827,0
8331,0
6209,NA
3603,0
1506,0
8554,0
7529,0
1355,0
9085,0
7950,0
6740,0
6119,0
3713,0
4248,0
6514,0
5591,0
1498,0
4775,0
7058,0
2286,0
9149,0
8831,0
5441,0
4425,0
8076,0
2976,0
2446,0
8537,0
2035,0
8045,0
5111,0
2482,0
9199,0
9209,0
7089,0
3158,NA
5545,0
3758,0
